38,-0.0040104,-0.00056315,-0.003329,9.8014,-0.01819,-0.02245
39,-0.0020942,-0.0012728,0.0010623,9.8043,-0.01393,-0.01832
40,-0.0012543,-0.0020964,-0.0028103,9.8017,-0.01744,-0.02049
41,-0.0028581,-0.0074631,-0.00071506,9.8056,-0.01301,-0.01837
42,-0.0036795,-0.00047852,-0.0045974,9.8016,-0.01609,-0.02136
43,-0.0036372,-0.0047797,0.0024457,9.8038,-0.01307,-0.01904
44,-0.0023058,0.0014073,-0.0053809,9.8017,-0.0183,-0.02126
45,-0.0039073,-0.0078375,0.00061632,9.8043,-0.01123,-0.01749
46,-0.0017925,-0.0028744,-0.0042415,9.8023,-0.01749,-0.02425
47,-0.0044217,-0.00778,0.002092,9.8054,-0.01215,-0.01749
48,-0.0035026,-0.0047765,-0.0031825,9.8026,-0.01706,-0.0226
49,0.00068359,-0.0058442,0.0012652,9.8047,-0.01264,-0.02044
50,-0.0021398,-0.0025239,-0.0027734,9.8027,-0.01469,-0.0227
51,-0.00067383,-0.004974,0.0019325,9.8047,-0.01204,-0.01775
52,-0.003253,-3.6892e-05,-0.0040766,9.8019,-0.01792,-0.02085
53,-0.0057606,-0.0074533,0.0014768,9.804,-0.01226,-0.01641
54,-0.0015549,-0.0046289,-0.0032227,9.8022,-0.01657,-0.02121
55,-0.00030056,-0.0044238,0.0023329,9.8044,-0.01312,-0.01857
56,-0.0015951,-0.003125,-0.0037598,9.801,-0.01711,-0.02105
57,-0.0037153,-0.0070247,0.0013021,9.8038,-0.01274,-0.01765
58,-0.0049099,0.00046224,-0.0019586,9.8018,-0.01663,-0.02198
59,-0.0043468,-0.0044401,0.0052593,9.8061,-0.0101,-0.01631
60,-0.0032726,-4.6658e-05,0.00051541,9.8018,-0.01619,-0.02039
61,-0.0025553,-0.0073416,0.0052604,9.8059,-0.01247,-0.01687
62,-0.0019835,-0.0011252,-0.0017459,9.8005,-0.0177,-0.02286
63,-0.0019499,-0.0049056,0.0032639,9.8047,-0.01285,-0.01837
64,-0.0050412,-0.0035525,-0.0031651,9.8003,-0.01797,-0.02224
65,-0.0032671,-0.006977,0.0019195,9.805,-0.0122,-0.0177
66,-0.001543,0.0014204,-0.004694,9.8019,-0.01587,-0.02224
67,-0.0019694,-0.006378,0.002844,9.8047,-0.01053,-0.01651
68,-0.0043804,-0.0039627,-0.008303,9.8002,-0.01824,-0.02126
69,-0.0032096,-0.0084191,-0.00111,9.8041,-0.01064,-0.01765
70,-0.0009668,-0.0011567,0.00043837,9.8031,-0.01463,-0.02394
71,-0.0044759,-0.0055425,0.003673,9.8057,-0.01296,-0.01873
72,-0.002576,-0.0011296,-0.0039063,9.8014,-0.01684,-0.02075
73,-0.0034885,-0.0053928,0.0036013,9.8017,-0.0115,-0.0196
74,-0.004745,-0.0035775,-0.0019314,9.8032,-0.017,-0.02317
75,-0.0032292,-0.0067513,0.0038336,9.8077,-0.01172,-0.01667
76,-0.00080946,-0.0015462,-0.0012012,9.7999,-0.01814,-0.02275
77,-0.0014106,-0.0029481,0.0012847,9.8029,-0.01285,-0.01909
78,-0.0017839,-0.0018403,0.0013867,9.803,-0.01522,-0.02131
79,-0.0021441,-0.0071365,0.0043533,9.8049,-0.0135,-0.01739
80,-0.0032986,-0.0027886,-0.001697,9.799,-0.01786,-0.02198
81,-0.0010493,-0.0065267,0.0049338,9.8067,-0.01188,-0.0179
82,-0.003776,0.0031228,-0.00044922,9.8015,-0.01954,-0.02178
83,-0.0028136,-0.0044911,0.0011447,9.8027,-0.01388,-0.01754
84,-0.0017155,-0.0023145,-0.0039583,9.7993,-0.01813,-0.02147
85,0.00015408,-0.0056033,0.002768,9.8065,-0.0101,-0.01672
86,-0.00031467,-0.0025944,-0.0037402,9.804,-0.01733,-0.02075
87,-0.0040332,-0.010101,-0.0034516,9.8044,-0.01334,-0.01821
88,-0.0030599,-0.0019748,-0.0072298,9.8003,-0.01495,-0.02172
89,-0.0042611,-0.0039714,0.00085395,9.806,-0.01037,-0.02007
90,-0.0027474,-0.0013368,0.0033746,9.8029,-0.01469,-0.02208
91,-0.002003,-0.0049783,0.0055718,9.8061,-0.01183,-0.01672
92,-0.0042773,0.0017795,0.0014518,9.8,-0.01787,-0.0243
93,-0.003367,-0.0043414,0.0076063,9.8037,-0.01269,-0.01651
94,-0.0021647,-0.004502,-0.0012348,9.8008,-0.01894,-0.02121
95,-0.0032693,-0.0023893,-0.0026096,9.8042,-0.01501,-0.02044
96,-0.0028136,0.0017372,-0.0020953,9.8034,-0.01522,-0.02028
97,-0.0052051,-0.0076335,0.0025911,9.8045,-0.00999,-0.01589
98,-0.0015332,-5.4253e-05,-0.0031673,9.8,-0.01889,-0.02378
99,-0.0010406,-0.0078928,0.00068902,9.8054,-0.00994,-0.01589
100,-0.0038422,-0.0031348,0.0015668,9.8024,-0.01663,-0.02239
101,-0.0054991,-0.0074132,0.0031239,9.8051,-0.01474,-0.01924
102,-0.0021853,-0.0020584,-0.002717,9.8,-0.01921,-0.02167
103,-0.0017242,-0.0028234,0.0035699,9.8039,-0.01339,-0.01795
104,-0.003827,-0.0024013,-0.0011306,9.8028,-0.01814,-0.0227
105,-0.0077322,-0.008354,0.0034093,9.8066,-0.01123,-0.01806
106,-0.0047396,-0.0015115,-0.0027018,9.8017,-0.01684,-0.0227
107,-0.0034494,-0.006569,0.00071615,9.8037,-0.01107,-0.01878
108,-0.0022157,-0.0010395,-0.001594,9.8028,-0.01495,-0.02337
109,-0.0062641,-0.0051671,0.00010525,9.8058,-0.01264,-0.01718
110,-0.0048253,-0.0011187,-0.0017177,9.8015,-0.01835,-0.02028
111,-0.0030534,-0.0065278,0.0022602,9.8024,-0.01334,-0.01729
112,-0.0050868,-0.0024219,-0.0029959,9.8009,-0.01857,-0.02131
113,-0.003087,-0.0071343,0.00091905,9.8049,-0.0122,-0.01713
114,-0.004375,-0.0009809,-0.0063032,9.8023,-0.01868,-0.021
115,-0.0029156,-0.0083171,0.0043251,9.8043,-0.01242,-0.01832
116,-0.001875,-0.002576,-0.002053,9.8022,-0.01657,-0.02317
117,-0.00066732,-0.0067915,0.0022721,9.8069,-0.01301,-0.01775
118,-0.0041254,-0.00091363,0.0003559,9.8011,-0.01566,-0.02075
119,-0.00093425,-0.0041254,0.0017003,9.8039,-0.01301,-0.01775
120,-0.0042025,-0.00089952,-0.0014258,9.8015,-0.0176,-0.0225
121,-0.0040321,-0.0038856,0.0014627,9.8061,-0.01226,-0.01795
122,-0.0010547,-0.00068251,-0.0024295,9.8032,-0.01997,-0.0226
123,-0.0021658,-0.0041178,6.5104e-05,9.8026,-0.01431,-0.01878
124,-0.0027582,-0.0049957,-0.0013357,9.8002,-0.01663,-0.02116
125,-0.0034429,-0.0054915,-0.00056424,9.8049,-0.01323,-0.01806
126,-0.0013097,1.8446e-05,-0.0019846,9.805,-0.01501,-0.02085
127,-0.0053852,-0.0026053,0.0030132,9.8054,-0.01086,-0.01703
128,-0.0043826,-6.2934e-05,-0.0033247,9.8004,-0.01835,-0.02152
129,-0.0031977,-0.0051335,0.0021723,9.8044,-0.0108,-0.0162
130,-0.0033398,-0.0016732,-0.0011556,9.804,-0.01797,-0.02116
131,-0.0006543,-0.0065809,0.0016016,9.8044,-0.01242,-0.01801
132,-0.0038314,5.6424e-05,-0.0034625,9.8015,-0.01544,-0.02342
133,4.3403e-05,-0.0060612,0.00040039,9.8045,-0.01345,-0.01785
134,-0.0031793,-0.0021495,-0.0012337,9.8021,-0.01625,-0.01981
135,-0.0046018,-0.0047027,0.0013151,9.8045,-0.01091,-0.01677
136,-0.0029557,-0.00086806,-0.0024089,9.8019,-0.01636,-0.02131
137,-0.0021908,-0.0053451,-0.00015408,9.8047,-0.0128,-0.01682
138,-0.0037413,-0.0034473,-0.00071398,9.8034,-0.01706,-0.02167
139,-0.0028353,-0.0079416,0.0037435,9.8047,-0.01253,-0.01837
140,-0.0044271,-0.003597,-0.0015234,9.801,-0.017,-0.02255
141,-0.0031923,-0.0071691,0.00058051,9.8058,-0.01247,-0.01759
142,-0.0017567,-0.0023633,-0.0030697,9.8035,-0.01695,-0.02358
143,-0.0011882,-0.0053103,0.0045974,9.8048,-0.01199,-0.0178
144,-0.0038542,0.002729,-0.0025239,9.8004,-0.01711,-0.02085
145,-0.0020508,-0.0077713,0.0017654,9.8047,-0.01183,-0.01713
146,-0.00081055,-0.0016732,-0.0041461,9.8017,-0.01603,-0.02281
147,-0.0035721,-0.0044086,0.00020942,9.806,-0.01323,-0.01898
148,-0.0026443,-0.0033442,-0.0053668,9.8015,-0.01614,-0.02219
149,-0.00080838,-0.0034299,-0.0009299,9.804,-0.0128,-0.01857
150,-0.0013563,-0.0013205,-0.0017708,9.8025,-0.01517,-0.02183
151,-0.0036719,-0.0043663,0.00010308,9.8065,-0.0107,-0.01713
152,-0.0020519,0.00014323,-0.0027951,9.8019,-0.01539,-0.02044
153,-0.0044499,-0.0042763,0.0019282,9.8044,-0.01059,-0.01574
154,-0.0057259,-0.00070096,-0.0033626,9.8028,-0.01857,-0.02224
155,-0.0034581,-0.0037619,0.0020551,9.8044,-0.01398,-0.01857
156,-0.0022428,-0.0035851,-0.0033019,9.8023,-0.01808,-0.02059
157,-0.0033757,-0.0050206,-0.0022331,9.8043,-0.01436,-0.01749
158,-0.0015777,-0.0013563,-0.004056,9.8029,-0.01609,-0.02111
159,-0.0018934,-0.0051953,-0.001123,9.8063,-0.01102,-0.01687
160,-0.00058702,-0.0029026,-0.0052637,9.8023,-0.01603,-0.01898
161,-0.0031489,-0.0066602,0.0010276,9.8047,-0.01016,-0.01698
162,-0.0049967,-0.00070964,-0.0061133,9.8023,-0.01603,-0.02214
163,-0.002602,-0.0043273,0.0015842,9.8053,-0.01312,-0.01775
164,-0.0038563,-0.0015234,-0.0028385,9.8016,-0.01566,-0.02105
165,-0.0019206,-0.0059115,0.0016265,9.8054,-0.01199,-0.01868
166,-0.002997,6.8359e-05,-0.0063444,9.8036,-0.01549,-0.02039
167,-0.0016569,-0.0094531,0.0037033,9.8049,-0.00967,-0.0162
168,-0.0041102,-0.00031359,-0.0042003,9.8011,-0.01695,-0.02116
169,-0.0038628,-0.0038987,0.0010742,9.8042,-0.01134,-0.01749
170,-0.0017828,0.0012033,-0.00061957,9.801,-0.01593,-0.02157
171,-0.0032856,-0.0053451,-0.00010634,9.808,-0.01269,-0.01862
172,0.00011285,-0.0046018,-0.0026096,9.8023,-0.01754,-0.02095
173,-0.0016721,-0.0045356,-0.0012901,9.803,-0.01291,-0.01739
174,-0.003049,-0.0031348,-0.0033735,9.803,-0.01727,-0.02214
175,-0.00012587,-0.0062826,0.00057834,9.8055,-0.01086,-0.0161
176,-0.0040734,-0.0038846,-0.0018153,9.8026,-0.01636,-0.02044
177,-0.0020812,-0.0041493,0.0031293,9.8038,-0.01113,-0.0178
178,-0.0059668,-0.0020117,-0.0017839,9.8025,-0.01603,-0.02172
179,-0.002946,-0.0072591,0.0015451,9.8047,-0.01366,-0.01749
180,-0.0019748,-0.0012218,9.1146e-05,9.8032,-0.01738,-0.02147
181,-0.0047483,-0.0042513,0.0033615,9.8051,-0.0121,-0.01909
182,-0.0023329,-0.0025358,-0.0028234,9.8008,-0.01641,-0.0226
183,-0.0010113,-0.0027105,0.002768,9.8056,-0.0128,-0.01801
184,-0.003329,0.00054796,0.00081814,9.8009,-0.01598,-0.02147
185,-0.0034776,-0.0049002,0.0044596,9.8053,-0.01102,-0.01821
186,-0.0026769,-0.0020237,0.0017752,9.8025,-0.01517,-0.02064
187,-0.0023448,-0.0034418,0.0022656,9.8036,-0.01226,-0.01832
188,-0.0033225,-0.00066732,0.0010677,9.8037,-0.01695,-0.02018
189,-0.0041168,-0.0034136,0.0053744,9.8035,-0.01345,-0.01811
190,-0.0035579,-0.0017155,-0.0058898,9.8021,-0.01733,-0.02178
191,-0.0028027,-0.0069401,0.0011003,9.8049,-0.0122,-0.01626
192,-0.0021973,-0.0053527,0.00044596,9.8027,-0.01679,-0.01935
193,-0.0019607,-0.0068023,0.0035862,9.8033,-0.0128,-0.01868
194,-0.0046191,-0.0038585,0.0016905,9.8033,-0.01668,-0.02075
195,-0.0013118,-0.003393,0.0025445,9.8026,-0.01242,-0.01909
196,-0.0043891,-0.0029926,-0.0036068,9.8025,-0.01641,-0.02178
197,-0.0035558,-0.0048546,0.0012164,9.8065,-0.0121,-0.01847
198,-0.0036545,-0.0041558,-0.0029471,9.803,-0.01587,-0.02239
199,-0.0032259,-0.0055187,0.00015082,9.8063,-0.01086,-0.01744
200,-0.002423,-0.0023372,-0.00019097,9.8033,-0.01366,-0.02157
201,-0.0032802,-0.0038726,0.0060091,9.8049,-0.01129,-0.01682
202,-0.00013455,0.0020692,0.00071398,9.8024,-0.01668,-0.02131
203,-0.0050315,-0.0043837,0.0018511,9.8041,-0.0142,-0.01821
204,-0.0011296,-0.0021842,-0.003176,9.8017,-0.01695,-0.01955
205,-0.0023524,-0.0029926,0.002296,9.804,-0.01431,-0.01816
206,-0.0028234,-0.002781,-0.0061209,9.8044,-0.01679,-0.02023
207,-0.0013661,-0.0053516,0.00072591,9.805,-0.0122,-0.01631
208,-0.0028689,-0.0043414,-0.0055317,9.8015,-0.01603,-0.02183
209,-0.0022526,-0.0044499,0.0011035,9.8033,-0.01285,-0.01765
210,-0.0022287,-0.0039106,-0.0029622,9.8045,-0.01549,-0.02105
211,-0.0032769,-0.0049251,-0.00089627,9.8058,-0.01291,-0.01729
212,0.00012261,-0.0024696,-0.0044434,9.8017,-0.01636,-0.02044
213,-0.0036241,-0.0030718,0.00049588,9.8043,-0.01301,-0.01965
214,-0.0036339,-0.00035048,-0.0067079,9.8011,-0.01792,-0.02157
215,-0.0027897,-0.0047125,-0.0012934,9.8071,-0.01301,-0.01708
216,-0.00062717,-0.00011176,-0.0055046,9.804,-0.01636,-0.02178
217,-0.0018934,-0.0039182,0.00049371,9.8054,-0.0121,-0.01795
218,-0.0018804,0.00065104,-0.0051259,9.8011,-0.01797,-0.02147
219,-0.0042643,-0.0047873,-0.0019499,9.8046,-0.01172,-0.01656
220,-0.0043403,-0.0033963,-0.0052658,9.8022,-0.01636,-0.01996
221,-0.0059701,-0.0048188,0.00046875,9.805,-0.01377,-0.01811
222,-0.0029123,-7.5955e-06,-0.0059408,9.8015,-0.01927,-0.02301
223,-0.0044542,-0.0064638,-0.0016493,9.8052,-0.01231,-0.0178
224,-0.0031109,-0.0024609,-0.0045573,9.8034,-0.01673,-0.02193
225,-0.0011382,-0.0058323,0.00092665,9.8066,-0.01102,-0.01873
226,-0.0016406,-0.0024316,-0.0012901,9.8021,-0.01366,-0.02023
227,-0.0025977,-0.005051,0.0026345,9.8054,-0.01156,-0.01832
228,-0.0021029,-0.0029503,-0.0028581,9.8051,-0.01544,-0.02245
229,-0.0030501,-0.0053006,0.0027116,9.8045,-0.01226,-0.01857
230,0.00044054,0.00036892,-0.005574,9.7998,-0.01706,-0.02245
231,-0.0034711,-0.0055534,0.0011675,9.8044,-0.0115,-0.01847
232,-0.0049132,-0.0017893,-0.0030783,9.8036,-0.01593,-0.02023
233,-0.0015712,-0.0050781,0.0013661,9.8054,-0.01307,-0.01729
234,-0.0042372,-0.003928,-0.001033,9.8041,-0.01512,-0.02028
235,-0.0047439,-0.0035471,-4.0148e-05,9.8044,-0.01161,-0.01698
236,-0.0026313,-0.0026161,-0.0021398,9.8033,-0.01603,-0.02012
237,-0.0053744,-0.00324,0.0026074,9.8049,-0.01172,-0.01729
238,-0.0027474,-0.00089518,-0.0028168,9.8018,-0.01754,-0.02136
239,-0.0019727,-0.0026345,-8.6806e-05,9.8037,-0.01415,-0.01919
240,0.00011502,-0.00013563,-0.00056207,9.8027,-0.01695,-0.01996
241,-0.0034017,-0.0045866,-0.001199,9.8046,-0.01474,-0.01857
242,-0.0062294,0.00015408,-0.0010265,9.8031,-0.01603,-0.02105
243,-0.0042806,-0.0030566,0.00072483,9.8064,-0.01323,-0.01976
244,-0.0043522,-0.0014204,0.00068685,9.8016,-0.01603,-0.02234
245,0.00090495,-0.00059136,0.0046224,9.8045,-0.01247,-0.01837
246,-0.0036415,0.00076931,0.00043077,9.8046,-0.01549,-0.02224
247,-0.0021126,-0.001658,0.0033105,9.8053,-0.01156,-0.01785
248,-0.0015061,0.00017361,0.00026042,9.8009,-0.01673,-0.02157
249,-0.0022114,-0.0022222,0.0050445,9.8032,-0.01431,-0.01832
250,-0.0028375,-0.0010319,-0.0015224,9.8043,-0.01625,-0.02044
251,-0.0027973,0.00066623,0.00021159,9.8054,-0.01398,-0.01646
252,-0.0018956,-0.00010308,-0.0010471,9.8026,-0.01593,-0.01981
253,-0.0038835,-0.0034494,0.0029948,9.8031,-0.01334,-0.01749
254,-0.0030197,-0.0022591,-0.0033149,9.8019,-0.01619,-0.02054
255,-0.0020909,-0.0057487,-0.0025054,9.8052,-0.01183,-0.01826
256,-0.0021072,-0.00094184,-0.002207,9.8051,-0.01593,-0.01945
257,-0.002296,-0.001951,-0.00061306,9.8041,-0.01107,-0.01641
258,-0.002513,-0.0008648,-0.0024664,9.8017,-0.01495,-0.0208
259,-0.0026411,-0.0040603,0.0005523,9.8053,-0.0122,-0.01754
260,-0.0021506,-0.0029536,-0.002832,9.8026,-0.01603,-0.02131
261,-0.00028863,-0.0042274,0.00011176,9.8044,-0.01231,-0.01765
262,-0.0029655,-0.003125,-0.0017589,9.8029,-0.01717,-0.02311
263,-0.0023242,-0.0025944,0.00065755,9.8049,-0.01269,-0.01883
264,-0.0025651,-0.0013455,-0.0020388,9.8011,-0.01506,-0.02136
265,-0.0031217,-0.0049349,0.00072591,9.8054,-0.01242,-0.01898
266,-0.0040744,-0.0046126,-0.0014529,9.8041,-0.01361,-0.02064
267,-0.0049729,-0.0038802,0.0027344,9.8038,-0.01183,-0.01862
268,-0.0023448,-0.0025445,-0.0023155,9.8028,-0.01517,-0.02126
269,-0.0028624,-0.0030111,-0.00055664,9.805,-0.0121,-0.01744
270,-0.0031662,0.0004145,-0.0023199,9.8021,-0.01625,-0.02147
271,-0.0025033,-8.6806e-05,-0.00061415,9.8048,-0.01258,-0.01723
272,-0.0037641,-0.00025716,-0.00012587,9.8041,-0.01539,-0.0195
273,-0.0047418,-0.0066829,0.002627,9.805,-0.01377,-0.01744
274,-0.0033898,-0.0054525,0.0018674,9.8028,-0.01625,-0.02162
275,-0.0022765,-0.0046213,0.0012326,9.8033,-0.01447,-0.01852
276,-0.0013553,-0.00064019,-0.0031445,9.8028,-0.01657,-0.01919
277,-0.0010004,-0.0051009,0.0016016,9.8073,-0.0121,-0.01821
278,-0.0019586,-0.0023123,-0.0022732,9.8031,-0.01463,-0.0209
279,-0.0035764,-0.0069824,0.0011795,9.8039,-0.01312,-0.01698
280,-0.0028472,-0.0023481,-0.0034332,9.8021,-0.01668,-0.0194
281,-0.0015712,-0.0055794,0.0015115,9.8051,-0.01242,-0.01862
282,-0.0034863,0.00032227,-0.0015885,9.804,-0.01717,-0.02028
283,-0.0053516,0.00040256,0.004962,9.8051,-0.01355,-0.01615
284,-0.0054427,-0.00092448,-0.0045128,9.8017,-0.01717,-0.02044
285,-0.0020985,-0.007041,0.00063477,9.8034,-0.01296,-0.01692
286,-0.0045736,-0.0031923,-0.0037663,9.8028,-0.01452,-0.0209
287,-0.0029297,-0.0047016,0.001658,9.8056,-0.01237,-0.01795
288,-0.0013607,-0.0043533,-0.0024371,9.8016,-0.01452,-0.01991
289,0.00015408,-0.0056369,-0.0016113,9.8054,-0.0115,-0.0177
290,-0.0033464,-0.0036719,-0.0042448,9.8018,-0.01587,-0.02172
291,-0.0020378,-0.0049978,0.00073785,9.8046,-0.01107,-0.01698
292,-0.0032845,0.00013563,-0.0024175,9.8036,-0.01582,-0.02018
293,-5.7509e-05,-0.00324,0.0034863,9.8065,-0.01215,-0.0178
294,-0.0035905,-0.0027593,-0.001275,9.8023,-0.01609,-0.02198
295,-0.0017817,-0.0029178,-0.0015137,9.8044,-0.01237,-0.01821
296,-0.0051649,0.0010818,-0.0043566,9.8038,-0.01555,-0.01996
297,-0.0029405,-0.0044705,0.00012261,9.8042,-0.01048,-0.01692
298,-0.0020421,0.00039605,-0.0019607,9.8041,-0.01539,-0.02064
299,-0.0023535,-0.0079829,0.0014421,9.8053,-0.01145,-0.01682
300,-0.0016992,-0.0045399,-0.0024023,9.8025,-0.01506,-0.02147
301,-0.0045139,-0.0034516,0.0032107,9.8065,-0.0114,-0.01744
302,-0.00050022,-0.0019282,-0.0032161,9.8022,-0.0149,-0.02039
303,-0.0015614,-0.0052322,-0.0010135,9.8049,-0.01274,-0.01703
304,-0.0026704,-0.0013075,0.00038846,9.8018,-0.01609,-0.02049
305,-0.0028168,-0.0045996,0.00041992,9.8053,-0.01285,-0.01806
306,-0.00075195,0.00012153,-0.0040842,9.8017,-0.01733,-0.02044
307,-0.0026986,-0.0074045,0.0017817,9.8059,-0.01242,-0.01646
308,-0.0040256,-0.0033051,-0.00042752,9.8029,-0.01722,-0.0225
309,-0.0014638,-0.0055773,0.0031326,9.8046,-0.01199,-0.01832
310,-0.003048,-0.0030968,0.0010059,9.8037,-0.0163,-0.02059
311,-0.0041211,-0.0074414,0.00035265,9.8034,-0.01242,-0.01832
312,-0.0041949,-0.0028168,0.0002181,9.8034,-0.0156,-0.02054
313,-0.0020291,-0.0045074,0.00083116,9.8052,-0.01194,-0.01868
314,-0.0047635,-0.0015668,-0.0019878,9.8012,-0.01711,-0.02147
315,-0.0041884,-0.004873,-0.0016026,9.8037,-0.01312,-0.0194
316,-0.0038628,-0.0011849,0.00023112,9.803,-0.0149,-0.02085
317,-0.00012587,-0.0051302,-0.0016775,9.8065,-0.01231,-0.01919
318,-0.0027767,-0.0023633,-0.0023069,9.8026,-0.01598,-0.02111
319,-0.0010959,-0.0021767,-0.002283,9.804,-0.01188,-0.01723
320,-0.0010319,-0.0028483,-0.0034581,9.8021,-0.01603,-0.02085
321,-0.00061849,-0.0035243,0.0020356,9.805,-0.01307,-0.01703
322,-0.0047504,-0.0010211,-0.0021484,9.8046,-0.01539,-0.02001
323,-0.0018218,-0.0058746,-0.0011133,9.8031,-0.01291,-0.01687
324,-0.0038108,-0.00089627,-0.0026118,9.8021,-0.01652,-0.01955
325,-0.0035069,-0.0045996,0.00081163,9.8053,-0.0122,-0.01868
326,0.0010145,-0.0049826,-0.0022363,9.8035,-0.01522,-0.02018
327,-0.00084852,-0.0044824,0.0015712,9.8056,-0.01156,-0.01718
328,-0.0033789,-0.00041016,-0.0022157,9.8027,-0.01436,-0.02049
329,-0.0033485,-0.004554,0.0053971,9.8065,-0.01048,-0.01729
330,-0.0019737,0.0014345,-0.0039052,9.8039,-0.01733,-0.02075
331,-0.0028961,-0.0037305,0.00092231,9.8026,-0.01296,-0.01842
332,-0.0049837,-0.0026812,-0.00022569,9.8038,-0.01663,-0.02033
333,-0.00078776,-0.0042437,-0.0003559,9.8053,-0.01442,-0.01811
334,-0.0026693,-0.0036806,-0.002117,9.8037,-0.01517,-0.01991
335,-0.004145,-0.0062424,-0.00026584,9.8033,-0.01285,-0.01826
336,-0.0049816,-0.0019303,-0.00435,9.8037,-0.01522,-0.02162
337,-0.0049143,-0.003903,0.00076823,9.8063,-0.0122,-0.01682
338,-0.0021734,-0.0033301,0.00044162,9.804,-0.01566,-0.02028
339,-0.0036806,-0.0032313,0.00025391,9.8065,-0.01199,-0.01862
340,-0.0073644,-0.0029698,-0.0044086,9.8017,-0.01549,-0.02157
341,-0.0020085,-0.0034994,-0.0002474,9.8038,-0.01398,-0.01888
342,-0.0027832,-0.0040397,-0.0030946,9.805,-0.01614,-0.02007
343,-0.0021582,-0.0046842,0.0035623,9.8061,-0.0121,-0.01837
344,-0.002908,-0.0021267,-0.0045432,9.8028,-0.01652,-0.02075
345,-0.0034256,-0.0032292,0.0014399,9.8037,-0.01345,-0.01795
346,-0.0013976,-0.00066298,-0.0023774,9.8033,-0.01582,-0.02126
347,-0.0040343,-0.005561,0.0012565,9.8041,-0.01393,-0.01832
348,-0.004222,-0.0042654,-0.002678,9.8041,-0.01463,-0.01976
349,-0.00091471,-0.0049175,0.0012912,9.8065,-0.0122,-0.01945
350,-0.0037565,-0.001747,-0.0040712,9.8018,-0.01636,-0.02152
351,-0.002207,-0.0014106,-0.0011024,9.8051,-0.01172,-0.01832
352,-0.003431,-0.0016254,-0.0019607,9.804,-0.0149,-0.02136
353,-0.0019727,-0.0022418,0.0013759,9.8063,-0.01183,-0.01904
354,-0.0042057,-0.0029275,-0.0019748,9.8028,-0.01706,-0.01981
355,-0.0030306,-0.0035004,-0.002322,9.8044,-0.01226,-0.01847
356,-0.0032747,-0.00068251,-0.0038433,9.803,-0.01609,-0.01996
357,-0.0042144,-0.0036328,0.0011035,9.8048,-0.01226,-0.01816
358,-0.00077474,-0.0038759,-0.0022938,9.8046,-0.01506,-0.01965
